,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GE,GOOG,GOOGL,JPM,MSFT,TSLA,V,AAPL,AMZN,FB,GE,GOOG,GOOGL,JPM,MSFT,TSLA,V
Date,,,,,,,,,,,,,,,,,,,,
2015-04-28,29.71117401123047,429.30999755859375,80.68000030517578,183.537109375,553.6799926757812,564.3699951171875,52.46378707885742,43.69615173339844,46.09600067138672,63.937355041503906,475696000,4140500,23775300.0,4995458,1491000,1858900,12307800,60730800,30427000.0,6297500
2015-04-29,29.27423858642578,429.3699951171875,80.47000122070312,183.33407592773438,549.0800170898438,561.3900146484375,53.16598129272461,43.60727310180664,46.4900016784668,64.48316192626953,253544400,3621700,26430300.0,4830020,1698800,1681100,17601200,47804600,19680500.0,9812400
2015-04-30,28.48003387451172,421.7799987792969,78.7699966430664,183.26637268066406,537.3400268554688,548.77001953125,52.88174819946289,43.233943939208984,45.209999084472656,63.24789810180664,332781600,3647900,28999000.0,5588050,2082200,2362000,16840900,64725500,19559500.0,11780600
2015-05-01,29.344783782958984,422.8699951171875,78.98999786376953,184.8229217529297,537.9000244140625,551.1599731445312,53.17434310913086,43.2517204284668,45.20600128173828,62.97977828979492,234050400,3565800,24136400.0,3679429,1768200,1828600,11640100,38937300,26408500.0,10142800
2015-05-04,29.287891387939453,423.0400085449219,78.80999755859375,184.55221557617188,540.780029296875,552.8400268554688,54.102237701416016,42.8784065246582,46.10200119018555,62.7978401184082,203953200,2270400,14692000.0,3406221,1308000,1763000,14972500,34039500,22173000.0,7426400
2015-05-05,28.627946853637695,421.19000244140625,77.55999755859375,182.18360900878906,530.7999877929688,543.0399780273438,53.834716796875,42.309532165527344,46.59000015258789,63.16172409057617,197085600,2856400,22311300.0,3945149,1383100,1426400,17692400,50369200,28984500.0,8099800
2015-05-06,28.448171615600586,419.1000061035156,78.0999984741211,181.4391632080078,524.219970703125,535.0800170898438,53.43347930908203,41.13625717163086,46.08599853515625,62.88401794433594,288564000,2552500,28663000.0,3608930,1567000,1951700,18087900,52433000,26354500.0,7084600
2015-05-07,28.624126434326172,426.8800048828125,78.43000030517578,182.9956817626953,530.7000122070312,542.0399780273438,53.91831970214844,41.50956726074219,47.36000061035156,63.75540542602539,175763600,2766100,19749400.0,4034966,1546300,1592200,15039900,32971700,47279500.0,6660300
2015-05-08,29.163433074951172,433.69000244140625,78.51000213623047,185.1613006591797,538.219970703125,548.9500122070312,54.745906829833984,42.44287109375,47.321998596191406,66.52281188964844,222201600,2908800,19943600.0,4838795,1527600,1411300,16802600,35364900,23341000.0,18359000
2015-05-11,28.866361618041992,432.8500061035156,78.01000213623047,182.18360900878906,535.7000122070312,545.780029296875,54.71247100830078,42.105098724365234,47.89799880981445,66.09190368652344,168143200,2393700,18874100.0,4218942,905300,1092900,13798800,24609400,28361500.0,10998500
2015-05-12,28.763526916503906,431.0199890136719,77.45999908447266,182.92799377441406,529.0399780273438,538.72998046875,54.63723373413086,42.08732223510742,48.948001861572266,65.77589416503906,192640000,1947800,21285300.0,3872674,1634200,1764100,12762200,29928300,31817000.0,7438200
2015-05-13,28.795522689819336,426.8699951171875,78.44000244140625,184.1461944580078,529.6199951171875,539.489990234375,54.7709846496582,42.33620834350586,48.63600158691406,65.85263061523438,138776800,1996300,21512300.0,4832152,1252300,1211900,11874100,34184600,27201000.0,5129800
2015-05-14,29.46735954284668,432.2799987792969,81.37000274658203,185.4996795654297,538.4000244140625,549.2000122070312,55.21403884887695,43.30506134033203,48.81999969482422,67.14761352539062,180814000,1888500,49438000.0,3506893,1403900,1586800,11855500,32980900,14479500.0,6491100
2015-05-15,29.426233291625977,426.0,80.41999816894531,184.55221557617188,533.8499755859375,546.489990234375,55.07191467285156,42.93174362182617,49.768001556396484,66.73515319824219,152832000,4240300,27069900.0,4649931,1971300,1672000,11152100,28642700,22638000.0,7121000
2015-05-18,29.75071907043457,425.239990234375,80.87999725341797,184.8229217529297,532.2999877929688,546.6699829101562,55.52334213256836,42.67396545410156,49.75,67.14761352539062,203531600,2390200,21613700.0,2923635,2003400,1335300,10510900,24136500,16766000.0,5553800
2015-05-19,29.72330665588379,421.7099914550781,80.62999725341797,185.09359741210938,537.3599853515625,549.280029296875,56.01655960083008,42.56661605834961,49.428001403808594,67.30110168457031,178532800,2464200,17955400.0,3789604,1966900,2356300,14282700,28574800,18371000.0,4351000
2015-05-20,29.721019744873047,423.8599853515625,80.55000305175781,187.05624389648438,539.27001953125,552.510009765625,55.573482513427734,42.56661605834961,48.869998931884766,66.93659210205078,145819600,2196200,23056900.0,5222568,1430800,1542000,12446000,25047900,18778000.0,4870100
2015-05-21,30.02494239807129,431.6300048828125,80.4800033569336,187.5976104736328,542.510009765625,556.8099975585938,55.715606689453125,42.42347717285156,49.124000549316406,66.54329681396484,158921600,4121400,13402700.0,5240443,1462700,1708500,12934500,22410700,9853000.0,6483800
2015-05-22,30.287738800048828,427.6300048828125,80.54000091552734,187.32691955566406,540.1099853515625,554.52001953125,55.56513214111328,41.95826721191406,49.54600143432617,66.78313446044922,182384000,2020600,19567900.0,3027609,1176200,1213300,9296900,25720600,11115500.0,4511700
2015-05-26,29.620468139648438,425.4700012207031,79.33000183105469,186.24411010742188,532.3200073242188,547.1900024414062,54.94654083251953,41.68092346191406,49.492000579833984,65.74711608886719,282790400,2244200,16321300.0,6170476,2406500,1873700,15571300,29581900,17493500.0,6228100
2015-05-27,30.17347526550293,431.4200134277344,80.55000305175781,186.24411010742188,539.7899780273438,554.25,55.56513214111328,42.59344482421875,49.486000061035156,66.65840148925781,183332800,2231100,14160900.0,3292484,1525000,1742200,10963700,27335600,17041000.0,7064800
2015-05-28,30.11406135559082,426.57000732421875,80.1500015258789,186.9885711669922,539.780029296875,554.1799926757812,55.33943176269531,42.450313568115234,50.290000915527344,66.72554779052734,122933200,1912400,11982000.0,3434379,1029800,1177200,11797400,19283700,18236500.0,3893900
2015-05-29,29.77128791809082,429.2300109863281,79.19000244140625,184.55221557617188,532.1099853515625,545.3200073242188,54.988346099853516,41.92247772216797,50.15999984741211,65.88142395019531,203538000,3016100,16134600.0,5415930,2597400,2172300,14310700,36519600,18946500.0,6678100
2015-06-01,29.83070182800293,430.9200134277344,80.29000091552734,184.61984252929688,533.989990234375,549.2100219726562,55.2391242980957,42.25349807739258,49.88999938964844,66.29389190673828,128451200,2253300,18119000.0,4331912,1904300,1660500,11899300,28837300,12525500.0,6309400
2015-06-02,29.69816780090332,430.989990234375,80.44000244140625,184.9582977294922,539.1799926757812,553.9500122070312,55.18895721435547,41.976158142089844,49.66999816894531,66.22675323486328,134670400,1668900,18923300.0,3422289,1939000,1592100,12784200,21498300,10674000.0,4457400
2015-06-03,29.734731674194336,436.5899963378906,82.44000244140625,186.31179809570312,540.3099975585938,555.2899780273438,55.75740432739258,41.91352462768555,49.79800033569336,66.14039611816406,123934000,2727900,31775000.0,3419819,1717000,1335500,12927300,28002200,8907500.0,4906400
2015-06-04,29.561054229736328,430.7799987792969,82.05000305175781,184.4845428466797,536.7000122070312,551.6900024414062,55.448097229003906,41.475162506103516,49.183998107910156,65.43057250976562,153800400,2510800,20863900.0,4336865,1348300,1343300,13863300,27745500,12268000.0,6460000
2015-06-05,29.398799896240234,426.95001220703125,82.13999938964844,184.6875762939453,533.3300170898438,549.530029296875,56.359275817871094,41.27834701538086,49.827999114990234,65.58405303955078,142507200,1907900,16143100.0,3984201,1388200,1219800,20801100,25438100,15110000.0,4413100
2015-06-08,29.20456314086914,423.5,80.66999816894531,184.34918212890625,526.8300170898438,543.47998046875,55.916236877441406,40.911556243896484,51.257999420166016,64.92215728759766,210699200,2172500,16915500.0,3875664,1520600,1366800,14558700,22121600,25085000.0,4864300
2015-06-09,29.117727279663086,425.4800109863281,80.66999816894531,184.9582977294922,526.6900024414062,542.1599731445312,56.15864562988281,40.8399772644043,51.20000076293945,65.1811752319336,224301600,2288700,16497500.0,4044807,1455300,1500800,13263500,24406100,13055500.0,4439700
